mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_selector__k,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.9817160765329995,0.09752185906218097,0.11086495717366536,0.002581299885358075,10,0.5,2,8,200,60,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 60}",0.5743427899154236,0.5774212945454634,0.56997032873128,0.5739114710640557,0.0030570955556640947,46
5.973177433013916,0.06201254554474251,0.11982337633768718,0.0037033960847869846,10,0.5,2,8,200,100,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 100}",0.5812346129433807,0.5814898588415497,0.5748249930270062,0.5791831549373122,0.003083447101807187,30
5.767379999160767,0.12207465930879119,0.14216319719950357,0.002449847571648534,10,0.5,2,8,300,60,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 60}",0.5738621535023554,0.5781431734676498,0.5703425252105772,0.5741159507268608,0.003189653908186849,39
8.917174657185873,0.13184940184495855,0.14250651995340982,0.0006192295637613662,10,0.5,2,8,300,100,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 100}",0.5820098975184,0.5817413955351712,0.5750840049395034,0.5796117659976915,0.0032034864838987867,27
3.8908552328745523,0.15015924368978922,0.11288126309712727,0.002631154963582635,10,0.5,5,4,200,60,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 60}",0.5739248044457226,0.5774927848709863,0.5706317658344767,0.5740164517170618,0.0028017488552205773,41
5.9610648949941,0.05511709176670202,0.11812440554300944,0.0029968849912627056,10,0.5,5,4,200,100,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 100}",0.5822446743307989,0.5829165255391158,0.5751094881788098,0.5800902293495748,0.003532580074029405,21
5.758731842041016,0.20107156914682137,0.14376378059387207,0.0057059631929845004,10,0.5,5,4,300,60,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 60}",0.5743582054040928,0.5766811783088859,0.5708003716650788,0.5739465851260191,0.0024184078971439624,44
8.816704591115316,0.08566136741358651,0.1525277296702067,0.00443384626394596,10,0.5,5,4,300,100,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 100}",0.5828353457409745,0.5838083304596728,0.5743642436337117,0.5803359732781197,0.00424129233647251,19
3.9845336278279624,0.09157342413407332,0.11734390258789062,0.0055632615259024265,10,0.5,5,8,200,60,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 60}",0.5739248044457226,0.5774927848709863,0.5706317658344767,0.5740164517170618,0.0028017488552205773,41
5.9298882484436035,0.0652383677578566,0.12155214945475261,0.005710715547830944,10,0.5,5,8,200,100,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 100}",0.5822446743307989,0.5829165255391158,0.5751094881788098,0.5800902293495748,0.003532580074029405,21
